시도,시군구,읍면,도로명
대구광역시,수성구,,지범로21길
대구광역시,수성구,,지범로13길
대구광역시,수성구,,지범로22길
대구광역시,수성구,,앞산터널로
대구광역시,수성구,,파동로
대구광역시,수성구,,파동로12길
대구광역시,수성구,,파동로8길
대구광역시,수성구,,파동로32길
대구광역시,수성구,,파동로18길
대구광역시,수성구,,파동로38길
대구광역시,수성구,,파동로22길
대구광역시,수성구,,파동로51길
대구광역시,수성구,,파동로40길
대구광역시,수성구,,파동로30길
대구광역시,수성구,,파동로2길
대구광역시,수성구,,파동로26길
대구광역시,수성구,,파동로48길
대구광역시,수성구,,신천대로
대구광역시,수성구,,파동로14길
대구광역시,수성구,,파동로25길
대구광역시,수성구,,파동로3길
대구광역시,수성구,,가창로221길
대구광역시,수성구,,파동로46길
대구광역시,수성구,,파동로16길
대구광역시,수성구,,파동로18안길
대구광역시,수성구,,파동로44길
대구광역시,수성구,,파동로37길
대구광역시,수성구,,파동로28길
대구광역시,수성구,,파동로2안길
대구광역시,수성구,,희망로36길
대구광역시,수성구,,동대구로29길
대구광역시,수성구,,들안로40길
대구광역시,수성구,,청솔로2길
대구광역시,수성구,,청수로25길
대구광역시,수성구,,청호로46길
대구광역시,수성구,,청수로45길
대구광역시,수성구,,들안로28길
대구광역시,수성구,,들안로42안길
대구광역시,수성구,,들안로32길
대구광역시,수성구,,동대구로25길
대구광역시,수성구,,들안로40안길
대구광역시,수성구,,청수로31길
대구광역시,수성구,,청호로69길
대구광역시,수성구,,들안로42길
대구광역시,수성구,,청수로35길
대구광역시,수성구,,청호로67길
대구광역시,수성구,,청호로57길
대구광역시,수성구,,들안로44길
대구광역시,수성구,,청솔로8길
대구광역시,수성구,,청솔로6길
대구광역시,수성구,,동대구로41길
대구광역시,수성구,,청수로29길
대구광역시,수성구,,청솔로4길
대구광역시,중구,,국채보상로102길
대구광역시,중구,,서성로
대구광역시,중구,,국채보상로
대구광역시,중구,,종로
대구광역시,중구,,달구벌대로
대구광역시,중구,,약령길
대구광역시,중구,,달구벌대로415길
대구광역시,중구,,남성로
대구광역시,중구,,동성로6길
대구광역시,중구,,동성로4길
대구광역시,중구,,동성로12길
대구광역시,중구,,동성로2길
대구광역시,중구,,국채보상로125길
대구광역시,중구,,동성로3길
대구광역시,중구,,공평로
대구광역시,중구,,교동2길
대구광역시,중구,,교동1길
대구광역시,중구,,교동길
대구광역시,중구,,태평로
대구광역시,중구,,교동4길
대구광역시,중구,,동성로
대구광역시,중구,,교동3길
대구광역시,중구,,명륜로21길
대구광역시,중구,,남산로
대구광역시,중구,,명륜로
대구광역시,중구,,명덕로35길
대구광역시,중구,,명륜로23길
대구광역시,중구,,남산로3안길
대구광역시,중구,,남산로17길
대구광역시,중구,,남산로8길
대구광역시,중구,,명륜로6길
대구광역시,중구,,남산로6길
대구광역시,중구,,남산로7길
대구광역시,중구,,문우관길
대구광역시,중구,,재마루길
대구광역시,중구,,명덕로
대구광역시,중구,,재마루1길
대구광역시,중구,,남산로3길
대구광역시,중구,,남산로4길
대구광역시,중구,,남산로1길
대구광역시,중구,,명륜로12길
대구광역시,중구,,중앙대로66길
대구광역시,중구,,중앙대로61길
대구광역시,중구,,중앙대로
대구광역시,중구,,달구벌대로418길
대구광역시,중구,,달구벌대로414길
대구광역시,중구,,2·28길
대구광역시,중구,,남산로2길
대구광역시,중구,,관덕정길
대구광역시,중구,,남산로6안길
대구광역시,중구,,명륜로24길
대구광역시,중구,,명륜로11길
대구광역시,중구,,명륜로26안길
대구광역시,중구,,명륜로22길
대구광역시,중구,,중앙대로62길
대구광역시,중구,,중앙대로65길
대구광역시,중구,,남산로12길
대구광역시,중구,,중앙대로68길
대구광역시,중구,,중앙대로67길
대구광역시,중구,,명륜로22안길
대구광역시,중구,,명륜로26길
대구광역시,중구,,남산로13길
대구광역시,중구,,중앙대로58길
대구광역시,중구,,중앙대로81길
대구광역시,중구,,진골목길
대구광역시,중구,,중앙대로79길
대구광역시,중구,,달성공원로10길
대구광역시,중구,,달성공원로
대구광역시,중구,,달성로21길
대구광역시,중구,,원대로
대구광역시,중구,,달성공원로8길
대구광역시,중구,,달성로
대구광역시,중구,,대봉로
대구광역시,중구,,대봉로43길
대구광역시,중구,,명덕로55길
대구광역시,중구,,대봉로47길
대구광역시,중구,,명륜로28길
대구광역시,중구,,동덕로
대구광역시,중구,,동덕로14길
대구광역시,중구,,달구벌대로440길
대구광역시,중구,,명덕로47길
대구광역시,중구,,동덕로8길
대구광역시,중구,,명덕로65길
대구광역시,중구,,이천로
대구광역시,중구,,동덕로6길
대구광역시,중구,,대봉로43안길
대구광역시,중구,,달구벌대로446길
대구광역시,중구,,달구벌대로450길
대구광역시,중구,,신천서쪽자전거길
대구광역시,중구,,신천대로
대구광역시,중구,,큰장로22길
대구광역시,중구,,큰장로26안길
대구광역시,중구,,큰장로24길
대구광역시,중구,,달구벌대로393길
대구광역시,중구,,큰장로
대구광역시,중구,,큰장로28길
대구광역시,중구,,달성공원로6길
대구광역시,중구,,달구벌대로387길
대구광역시,중구,,큰장로12길
대구광역시,중구,,국채보상로93길
대구광역시,중구,,큰장로26길
대구광역시,중구,,큰장로10길
대구광역시,중구,,큰장로24안길
대구광역시,중구,,달구벌대로389길
대구광역시,중구,,달성공원로4길
대구광역시,중구,,서성로14길
대구광역시,중구,,경상감영1길
대구광역시,중구,,서성로16길
대구광역시,중구,,경상감영길
대구광역시,중구,,북성로
대구광역시,중구,,동성로1길
대구광역시,중구,,국채보상로123길
대구광역시,중구,,달구벌대로405길
대구광역시,중구,,달구벌대로401길
대구광역시,중구,,국채보상로99길
대구광역시,중구,,국채보상로101길
대구광역시,중구,,서성로13길
대구광역시,중구,,동성로5길
대구광역시,중구,,중앙대로77길
대구광역시,중구,,동덕로40길
대구광역시,중구,,동덕로36길
대구광역시,중구,,태평로51길
대구광역시,중구,,공평로20길
대구광역시,중구,,국채보상로131길
대구광역시,중구,,국채보상로139길
대구광역시,중구,,동덕로38길
대구광역시,중구,,신암로
대구광역시,중구,,공평로10길
대구광역시,중구,,동덕로30길
대구광역시,중구,,국채보상로140길
대구광역시,중구,,국채보상로149길
대구광역시,중구,,국채보상로143길
대구광역시,중구,,국채보상로151길
대구광역시,중구,,국채보상로150길
대구광역시,중구,,국채보상로142길
대구광역시,중구,,국채보상로152길
대구광역시,중구,,봉산문화길
대구광역시,중구,,봉산문화2길
대구광역시,중구,,봉산문화1길
대구광역시,중구,,서성로20길
대구광역시,중구,,태평로22길
대구광역시,중구,,공평로4길
대구광역시,중구,,공평로8길
대구광역시,중구,,달구벌대로443길
대구광역시,중구,,동덕로26길
대구광역시,중구,,신천동쪽자전거길
대구광역시,중구,,달구벌대로447길
대구광역시,중구,,달구벌대로445길
대구광역시,중구,,북성로4길
대구광역시,중구,,서성로15길
대구광역시,중구,,북성로5길
대구광역시,중구,,달성로22길
대구광역시,중구,,북성로3길
대구광역시,중구,,달성로26길
대구광역시,중구,,북성로7길
대구광역시,중구,,태평로28길
